prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,neighbour_purity_group_projection,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,encoder,max_chars,purity_k,purity_space,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline,purity_group_projection,st_revision,truncation_sensitivity
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,claude-opus-4.5,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,D,D expertise limitation,epistemic,1218,0.13333333333333333,0.2,0.13333333333333333,-1.419888,5.1301527,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,gpt-4o,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2749,0.4666666666666667,0.4666666666666667,0.4666666666666667,-1.4232767,5.136828,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,qwen3-max,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2734,0.4666666666666667,0.4666666666666667,0.4666666666666667,-1.4217509,5.1341558,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,grok-4.3,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,G,G other,other,1465,0.2,0.2,0.2,-1.4235445,5.1376286,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,gpt-5.1,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,10697,0.6,0.6,0.4666666666666667,-1.4208039,5.1302733,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_gaza_strip_Q39760__reg1,en,gpt-4o,issue_gaza_strip_Q39760,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2119,0.8,0.8,0.26666666666666666,1.3430828,-1.1953949,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_jd_vance_Q28935729__reg2,en,falcon3-10b,issue_jd_vance_Q28935729,US,US,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,731,0.6666666666666666,0.6666666666666666,0.3333333333333333,-0.5096927,-0.5507529,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_gaza_strip_Q39760__reg2,en,allam-7b,issue_gaza_strip_Q39760,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,2921,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.5966847,-5.2592673,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_falun_gong_Q185802__reg2,en,qwen3-max,issue_falun_gong_Q185802,China,CN,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,200,0.8,0.8,0.8,-2.9709587,-5.261427,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_falun_gong_Q185802__reg1,en,allam-7b,issue_falun_gong_Q185802,China,CN,religion_state,regular,rebalanced,4,G,G other,other,1545,0.6666666666666666,0.6666666666666666,0.4666666666666667,2.1215997,-5.205376,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_falun_gong_Q185802__reg2,en,allam-7b,issue_falun_gong_Q185802,China,CN,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,1550,0.5333333333333333,0.5333333333333333,0.6,1.8723029,-4.9712257,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_gaza_strip_Q39760__reg1,en,falcon3-10b,issue_gaza_strip_Q39760,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1975,0.8,0.8,0.5333333333333333,2.308076,-2.5468113,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_falun_gong_Q185802__reg1,en,falcon3-10b,issue_falun_gong_Q185802,China,CN,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,714,0.6666666666666666,0.6666666666666666,0.4,-2.918367,-4.8127065,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,gpt-5.1,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3822,0.4666666666666667,0.4666666666666667,0.6666666666666666,3.6657584,0.497071,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,claude-opus-4.5,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,B,B complexity,epistemic,896,0.2,0.26666666666666666,0.26666666666666666,3.6857731,0.5235752,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,gpt-4o,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,D,D expertise limitation,epistemic,499,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.15631711,-4.247501,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,qwen3-max,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1849,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.68443,0.54065645,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,grok-4.3,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2176,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.690637,0.53166986,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,allam-7b,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2701,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.670053,0.5080654,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,falcon3-10b,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,5,A,A neutrality,neutrality,397,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.22427334,-4.2257094,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_kyiv_strikes_2022_present_Q116969194__reg2,en,allam-7b,issue_kyiv_strikes_2022_present_Q116969194,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,5457,0.7333333333333333,0.7333333333333333,0.8666666666666667,2.338309,-5.0595965,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_arab_citizens_of_israel_Q204333__reg1,en,allam-7b,issue_arab_citizens_of_israel_Q204333,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,6428,0.4666666666666667,0.4666666666666667,0.6666666666666666,2.446385,-5.336532,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_united_kingdom_Q145__reg1,en,claude-opus-4.5,issue_united_kingdom_Q145,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,1527,0.6666666666666666,0.6666666666666666,0.4666666666666667,5.990625,-0.7140258,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_united_kingdom_Q145__reg1,en,gpt-4o,issue_united_kingdom_Q145,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,2213,0.8,0.8,0.6,5.970124,-0.7049918,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_united_kingdom_Q145__reg1,en,allam-7b,issue_united_kingdom_Q145,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,2086,0.7333333333333333,0.7333333333333333,0.6666666666666666,5.872396,-0.793857,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_united_kingdom_Q145__reg1,en,falcon3-10b,issue_united_kingdom_Q145,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,451,0.6666666666666666,0.6666666666666666,0.6,5.9639482,-0.7170762,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_united_kingdom_Q145__reg2,en,falcon3-10b,issue_united_kingdom_Q145,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,641,0.8666666666666667,0.8666666666666667,0.6,5.9970737,-0.6637239,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_temple_mount_Q193163__reg1,en,falcon3-10b,issue_temple_mount_Q193163,Arab,MENA,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,568,0.6,0.6,0.6666666666666666,1.0513898,-3.3630428,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_oleksandr_syrskyi_Q64737357__reg2,en,sarvam-30b,issue_oleksandr_syrskyi_Q64737357,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,795,0.6,0.6,0.6666666666666666,3.6552525,0.54076415,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_p_ter_magyar_Q124488292__reg2,en,claude-opus-4.5,issue_p_ter_magyar_Q124488292,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1411,0.8666666666666667,0.8666666666666667,0.6666666666666666,3.2437654,1.7921355,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_california_billionaire_tax_initiative_Q139023642__reg1,en,deepseek-chat-v3.1,issue_2026_california_billionaire_tax_initiative_Q139023642,US,US,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,2216,0.5333333333333333,0.5333333333333333,0.4,1.0095057,2.3625588,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_prime_minister_of_hungary_Q3315094__reg1,en,gpt-4o,issue_prime_minister_of_hungary_Q3315094,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1872,0.4666666666666667,0.4666666666666667,0.4,2.9439147,1.3790264,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_prime_minister_of_hungary_Q3315094__reg1,en,claude-opus-4.5,issue_prime_minister_of_hungary_Q3315094,Europe,EU,governance_democracy,regular,rebalanced,4,D,D expertise limitation,epistemic,1185,0.0,0.0,0.0,2.9794781,1.4359026,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_1980s_islamist_nationalist_conflict_in_palestini_Q137518435__reg1,en,allam-7b,issue_1980s_islamist_nationalist_conflict_in_palestini_Q137518435,Arab,MENA,religion_state,regular,rebalanced,4,G,G other,other,5848,0.6666666666666666,0.6666666666666666,0.6,2.0136755,-3.4957252,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_hamas_government_of_october_2016_Q28419419__reg1,en,claude-opus-4.5,issue_hamas_government_of_october_2016_Q28419419,Arab,MENA,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1057,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0127547,-3.019635,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_religion_in_pakistan_Q3246536__reg1,en,allam-7b,issue_religion_in_pakistan_Q3246536,General,,religion_state,regular,rebalanced,4,G,G other,other,4778,0.6666666666666666,0.6666666666666666,0.4666666666666667,2.1096287,-5.265498,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg1,en,gpt-4o,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1875,0.7333333333333333,0.7333333333333333,0.4,0.8966074,-3.2454264,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg1,en,deepseek-chat-v3.1,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,469,0.2,0.2,0.2,-2.389782,-5.238981,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg1,en,qwen3-max,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2083,0.8666666666666667,0.8666666666666667,0.6666666666666666,1.0786111,-3.1802495,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg2,en,gpt-4o,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2110,0.6,0.6,0.7333333333333333,1.1182948,-3.1672132,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg2,en,qwen3-max,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1734,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.1840141,-3.1927555,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg2,en,allam-7b,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3334,0.4666666666666667,0.4666666666666667,0.7333333333333333,1.6014155,-4.761988,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_2026_delhi_jantar_mantar_protests_Q140615137__reg1,en,sarvam-30b,issue_2026_delhi_jantar_mantar_protests_Q140615137,India,India,governance_democracy,regular,rebalanced,4,G,G other,other,2021,0.2,0.2,0.2,-1.4174168,5.123563,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
issue_assassination_of_ismail_haniyeh_Q128172378__reg1,en,falcon3-10b,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,367,0.6666666666666666,0.6666666666666666,0.7333333333333333,1.0757407,-3.1993463,20260807,25,0.08,cosine,sbert:paraphrase-multilingual-MiniLM-L12-v2@rev=main@800chars,semantic,800,15,original embedding space (not the 2-D projection),0.5059,0.3531,0.5064,0.3531,0.444,main,400:0.5046;800:0.5064;1600:0.5061
